Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2016-03-21 00:00:00,453.4193509,457.6176782,450.3851239,456.0528564,5138392,0,0,INFY
2016-03-22 00:00:00,454.659881,455.7094631,447.3128063,454.1636963,7097950,0,0,INFY
2016-03-23 00:00:00,454.1825832,462.0830516,451.1674122,460.9762573,6333176,0,0,INFY
2016-03-28 00:00:00,470.3653249,472.1209797,456.3772526,459.8695068,10787510,0,0,INFY
2016-03-29 00:00:00,457.6176227,465.2127869,454.774229,456.949707,6995356,0,0,INFY
2016-03-30 00:00:00,457.0833607,461.8160302,456.3009731,460.2702637,5756818,0,0,INFY
2016-03-31 00:00:00,461.9114253,469.4111739,458.113866,464.9838562,17996320,0,0,INFY
2016-04-01 00:00:00,464.1059414,466.4722524,456.1291112,460.0793457,5511428,0,0,INFY
2016-04-04 00:00:00,463.1709945,476.3193753,463.1709945,474.6781921,4577054,0,0,INFY
2016-04-05 00:00:00,474.0292733,474.1437918,463.342623,465.5563049,4790716,0,0,INFY
2016-04-06 00:00:00,468.6859517,468.6859517,456.472637,458.266449,4931354,0,0,INFY
2016-04-07 00:00:00,461.2053347,461.2053347,448.4576774,450.9385071,5657890,0,0,INFY
2016-04-08 00:00:00,448.7820643,449.4118227,443.5151002,444.9272461,4195578,0,0,INFY
2016-04-11 00:00:00,444.9463453,452.9422312,439.3358258,451.8544922,5768678,0,0,INFY
2016-04-12 00:00:00,450.5568137,456.0528147,449.8316389,451.2056274,5842138,0,0,INFY
2016-04-13 00:00:00,456.0718428,456.0718428,445.1562028,447.5797729,12511386,0,0,INFY
2016-04-18 00:00:00,477.0825593,483.9143909,470.7850695,472.7697144,25015990,0,0,INFY
2016-04-20 00:00:00,474.7926599,475.7277233,467.8463551,474.6399841,8072848,0,0,INFY
2016-04-21 00:00:00,477.4643358,477.4643358,464.9075107,468.0372009,5441100,0,0,INFY
2016-04-22 00:00:00,468.0371228,468.8767695,460.670949,462.2930298,5143938,0,0,INFY
2016-04-25 00:00:00,462.5984333,467.4646763,458.4191614,464.0487366,5364134,0,0,INFY
2016-04-26 00:00:00,463.8960456,473.0942359,461.2816421,470.2698975,5846744,0,0,INFY
2016-04-27 00:00:00,469.1439703,474.162889,468.8959246,473.3232422,4486208,0,0,INFY
2016-04-28 00:00:00,469.8309411,473.11326,460.6709552,461.4915466,12165168,0,0,INFY
2016-04-29 00:00:00,462.3693313,466.9875279,459.9076038,461.0907593,5036410,0,0,INFY
2016-05-02 00:00:00,461.8159784,462.2549037,456.5299123,458.4000854,3615250,0,0,INFY
2016-05-03 00:00:00,459.0489181,462.6556442,447.2363705,449.5263672,6824810,0,0,INFY
2016-05-04 00:00:00,450.7476743,455.3276676,446.7974394,453.7437439,5812842,0,0,INFY
2016-05-05 00:00:00,456.1482939,457.6176992,450.785866,455.1177673,6302668,0,0,INFY
2016-05-06 00:00:00,454.1063544,454.1063544,449.2401115,450.9385071,2596720,0,0,INFY
2016-05-09 00:00:00,451.1292335,458.5908228,450.5948917,457.6366577,5123678,0,0,INFY
2016-05-10 00:00:00,458.9534643,464.3540487,456.7016251,462.8846436,3395704,0,0,INFY
2016-05-11 00:00:00,457.4267808,463.6097524,455.1367844,458.7053528,3709888,0,0,INFY
2016-05-12 00:00:00,459.4877948,462.9609467,456.777975,461.8159485,3406932,0,0,INFY
2016-05-13 00:00:00,460.2893358,461.8160003,455.0032694,460.7664185,5652064,0,0,INFY
2016-05-16 00:00:00,461.8922883,467.0257252,459.9076433,463.7243042,4533878,0,0,INFY
2016-05-17 00:00:00,465.63266,467.8272402,461.1099259,463.4380798,3796294,0,0,INFY
2016-05-18 00:00:00,457.6178113,463.3428048,457.1979878,461.7588806,4256596,0,0,INFY
2016-05-19 00:00:00,462.1785232,464.1632147,458.3809643,460.1938782,3954400,0,0,INFY
2016-05-20 00:00:00,459.9075064,465.4416631,457.9991765,458.6098328,3994548,0,0,INFY
2016-05-23 00:00:00,459.2969786,459.9648942,452.2743133,453.4193115,4585946,0,0,INFY
2016-05-24 00:00:00,454.5833691,454.8505167,449.4499328,453.3238525,3485060,0,0,INFY
2016-05-25 00:00:00,455.7473998,462.9990544,455.7473998,461.3006592,3857396,0,0,INFY
2016-05-26 00:00:00,461.8542349,473.1897484,461.8542349,471.0333252,6136436,0,0,INFY
2016-05-27 00:00:00,470.0599182,480.7084108,470.0599182,476.128418,6180764,0,0,INFY
2016-05-30 00:00:00,473.8384511,485.4792669,473.8384511,483.7999268,5285700,0,0,INFY
2016-05-31 00:00:00,482.807707,483.4756228,472.8843865,476.5674744,13782038,0,0,INFY
2016-06-01 00:00:00,475.5750441,484.1434291,475.5559422,480.2122498,4840534,0,0,INFY
2016-06-02 00:00:00,478.9909741,486.5861391,478.609308,481.4909058,5053552,0,0,INFY
2016-06-03 00:00:00,480.9184332,488.2655063,480.9184332,483.5328369,3998380,0,0,INFY
2016-06-06 00:00:00,482.7694519,487.3876024,481.3191022,483.4755249,4225768,0,0,INFY
2016-06-07 00:00:00,483.5708756,485.6700388,479.0290403,479.9068909,5692420,0,0,INFY
2016-06-08 00:00:00,482.4068305,482.4068305,471.4911897,472.5407715,8741370,0,0,INFY
2016-06-09 00:00:00,473.4674438,473.4674438,455.6291786,457.7334595,12740804,7.125,0,INFY
2016-06-10 00:00:00,453.833708,459.4709046,451.7873061,455.8414612,6383956,0,0,INFY
2016-06-13 00:00:00,454.3744164,457.501899,450.2044082,455.9574585,5286722,0,0,INFY
2016-06-14 00:00:00,456.5366373,456.5366373,450.6870593,453.6794128,2940728,0,0,INFY
2016-06-15 00:00:00,457.0385329,460.4942468,455.2431586,459.4517212,6711572,0,0,INFY
2016-06-16 00:00:00,459.27796,459.27796,451.7874147,457.9265747,5302564,0,0,INFY
2016-06-17 00:00:00,459.0848854,460.5327982,453.7179458,455.4168396,8515082,0,0,INFY
2016-06-20 00:00:00,455.9961057,467.8883177,455.4941437,466.7106628,6229566,0,0,INFY
2016-06-21 00:00:00,467.65653,469.046564,461.6525463,465.6873779,4761724,0,0,INFY
2016-06-22 00:00:00,464.8766253,467.9461822,458.7567888,463.1391296,3031258,0,0,INFY
2016-06-23 00:00:00,462.2896281,469.0658319,460.764465,467.8109741,3828626,0,0,INFY
2016-06-24 00:00:00,458.6987739,462.9459847,447.8876916,461.2278137,7808348,0,0,INFY
2016-06-27 00:00:00,452.5403675,456.8454575,447.8877219,450.2815857,5583778,0,0,INFY
2016-06-28 00:00:00,448.9689123,452.714162,445.9958358,447.5596008,7655974,0,0,INFY
2016-06-29 00:00:00,451.3626612,455.5712703,447.9648738,454.3936157,5459150,0,0,INFY
2016-06-30 00:00:00,455.8029885,457.347429,450.9572877,452.0577393,9346224,0,0,INFY
2016-07-01 00:00:00,455.6098419,455.6098419,451.7873431,452.675415,3991912,0,0,INFY
2016-07-04 00:00:00,454.1426566,461.2470915,454.1426566,457.1350098,5381322,0,0,INFY
2016-07-05 00:00:00,457.5404586,458.5057338,452.1542417,453.8530884,3596416,0,0,INFY
2016-07-07 00:00:00,451.246808,452.13488,445.9571191,446.8258667,5954876,0,0,INFY
2016-07-08 00:00:00,449.045974,450.5904141,445.3779286,447.192627,5551648,0,0,INFY
2016-07-11 00:00:00,450.7450088,455.1080254,447.8877842,453.698761,6668882,0,0,INFY
2016-07-12 00:00:00,455.6098929,455.7450221,450.976572,454.277832,6197368,0,0,INFY
2016-07-13 00:00:00,455.6098945,461.7104526,453.7565472,460.9382324,5275420,0,0,INFY
2016-07-14 00:00:00,461.4015514,461.8069858,449.4321388,454.1619873,7413328,0,0,INFY
2016-07-15 00:00:00,459.2779294,459.4323829,406.1877947,414.1223755,61484126,0,0,INFY
2016-07-18 00:00:00,415.9371019,418.8908536,407.4040782,417.7518005,14332824,0,0,INFY
2016-07-19 00:00:00,420.3193725,420.8599359,414.720777,419.6822815,10404644,0,0,INFY
2016-07-20 00:00:00,413.1377382,420.8213374,413.1377382,418.1957703,9822896,0,0,INFY
2016-07-21 00:00:00,416.6127576,419.7788413,415.299974,416.9602661,8668002,0,0,INFY
2016-07-22 00:00:00,413.1378503,416.9603501,411.863668,414.0838013,9386538,0,0,INFY
2016-07-25 00:00:00,410.4350316,418.2537611,410.4350316,417.3270874,8469552,0,0,INFY
2016-07-26 00:00:00,413.2729516,420.8214232,413.2729516,420.3580627,7189610,0,0,INFY
2016-07-27 00:00:00,418.8136247,423.3697429,416.4390852,419.0646057,7431820,0,0,INFY
2016-07-28 00:00:00,419.0837866,419.6822288,414.7014477,416.0335083,11258562,0,0,INFY
2016-07-29 00:00:00,414.1416605,415.7440267,411.7863984,414.6242981,8156784,0,0,INFY
2016-08-01 00:00:00,413.7170472,420.029939,412.5007907,419.026062,9096662,0,0,INFY
2016-08-02 00:00:00,416.9602563,418.9294082,415.0683076,418.466095,6822502,0,0,INFY
2016-08-03 00:00:00,419.1803906,419.5085748,413.2536107,418.8908081,7213460,0,0,INFY
2016-08-04 00:00:00,419.4699918,419.6630469,413.1571016,413.8327942,4237278,0,0,INFY
2016-08-05 00:00:00,413.9100104,414.4698512,409.2766894,412.3655701,5609968,0,0,INFY
2016-08-08 00:00:00,412.7516386,417.3849592,410.2612477,416.4968872,4643064,0,0,INFY
2016-08-09 00:00:00,415.8405317,418.7363571,413.7169264,418.3116455,7192664,0,0,INFY
2016-08-10 00:00:00,415.4544603,420.0491799,415.1455534,417.90625,5576454,0,0,INFY
2016-08-11 00:00:00,417.6553082,422.7905917,415.1649167,415.9757385,5038552,0,0,INFY
2016-08-12 00:00:00,415.0876367,416.5355494,409.2766615,410.261261,7449928,0,0,INFY
2016-08-16 00:00:00,402.3267283,408.5238144,396.9211869,406.1106262,16429408,0,0,INFY
2016-08-17 00:00:00,405.3962549,406.4387803,397.8864328,398.9675598,6599316,0,0,INFY
2016-08-18 00:00:00,400.2030825,401.2069592,394.4114315,395.14505,8434000,0,0,INFY
2016-08-19 00:00:00,397.6933294,401.1683197,393.2337633,394.3341675,5686016,0,0,INFY
2016-08-22 00:00:00,393.0600765,397.6933977,389.6236872,392.0755005,10253518,0,0,INFY
2016-08-23 00:00:00,393.8708714,402.3266913,393.8708714,401.419342,7406138,0,0,INFY
2016-08-24 00:00:00,404.2573029,410.0682792,404.2573029,408.2728577,6129966,0,0,INFY
2016-08-25 00:00:00,407.3460349,408.3499114,398.5041068,400.0678711,4796562,0,0,INFY
2016-08-26 00:00:00,400.0100671,403.8711682,392.693276,393.928833,6881054,0,0,INFY
2016-08-29 00:00:00,392.9056747,397.6934499,390.3573571,394.9134521,5220282,0,0,INFY
2016-08-30 00:00:00,398.63932,403.4850202,395.7628189,401.7089233,4375438,0,0,INFY
2016-08-31 00:00:00,400.4347861,403.774648,396.8439903,399.9521484,11139814,0,0,INFY
2016-09-01 00:00:00,400.7822512,401.728202,398.4655908,400.6085205,2877826,0,0,INFY
2016-09-02 00:00:00,401.187736,401.5545217,396.2261833,398.4077148,3332592,0,0,INFY
2016-09-06 00:00:00,400.8787426,404.9908239,399.8555416,403.4849854,8215044,0,0,INFY
2016-09-07 00:00:00,404.6433642,408.8905751,403.0989239,407.0951538,7425470,0,0,INFY
2016-09-08 00:00:00,403.4850556,403.4850556,395.3767435,400.6471558,9092774,0,0,INFY
2016-09-09 00:00:00,400.3961512,401.9405915,396.3613197,399.8169861,5053438,0,0,INFY
2016-09-12 00:00:00,395.8593572,408.5044623,395.8593572,406.960022,6203096,0,0,INFY
2016-09-14 00:00:00,406.9406844,408.4272459,401.8054488,403.7166748,5152418,0,0,INFY
2016-09-15 00:00:00,403.7167757,404.1801361,399.7591465,402.4039917,4701722,0,0,INFY
2016-09-16 00:00:00,405.0295185,411.0142254,400.8209087,409.3346558,9949384,0,0,INFY
2016-09-19 00:00:00,403.871136,412.7130661,402.0757147,409.7399902,5809154,0,0,INFY
2016-09-20 00:00:00,406.6897669,408.1762813,403.774617,405.4735107,4214004,0,0,INFY
2016-09-21 00:00:00,406.960019,409.7593171,405.8210132,407.6357117,4231532,0,0,INFY
2016-09-22 00:00:00,408.8904966,409.6627166,406.1877266,408.8132935,3629514,0,0,INFY
2016-09-23 00:00:00,408.1183959,408.813413,401.5545239,402.5391235,5205294,0,0,INFY
2016-09-26 00:00:00,402.6162801,403.0989177,398.0794868,399.9714355,6371798,0,0,INFY
2016-09-27 00:00:00,399.6432483,405.3769734,398.9868329,401.4579468,6525660,0,0,INFY
2016-09-28 00:00:00,401.5544823,402.4425543,398.9482393,401.1490479,5434708,0,0,INFY
2016-09-29 00:00:00,403.465725,403.465725,395.3767373,397.384491,8902638,0,0,INFY
2016-09-30 00:00:00,398.1181455,403.060374,398.1181455,400.0294189,6502354,0,0,INFY
2016-10-03 00:00:00,399.816985,401.5544804,396.1875409,400.8208618,3656160,0,0,INFY
2016-10-04 00:00:00,401.5544047,405.9560682,400.8980366,405.1065979,5066586,0,0,INFY
2016-10-05 00:00:00,405.1066959,405.3576769,400.3961716,402.133667,2307574,0,0,INFY
2016-10-06 00:00:00,403.4850423,403.4850423,396.1296263,396.6895142,3721882,0,0,INFY
2016-10-07 00:00:00,397.6740196,399.160581,390.0097447,390.955719,6288558,0,0,INFY
2016-10-10 00:00:00,392.6739051,398.3690281,389.9711349,397.6740112,5413170,0,0,INFY
2016-10-13 00:00:00,394.3728488,408.5044684,394.3728488,406.322937,9778690,0,0,INFY
2016-10-14 00:00:00,406.5353218,418.0413742,384.6621759,396.5929871,33461690,0,0,INFY
2016-10-17 00:00:00,399.6045638,402.2494553,392.8090366,394.7589111,8014858,0,0,INFY
2016-10-18 00:00:00,397.6932774,401.7474322,396.6507993,401.1875916,6388134,0,0,INFY
2016-10-19 00:00:00,402.3266844,403.7552727,400.010024,402.2494812,3509836,0,0,INFY
2016-10-20 00:00:00,403.3884683,405.6858042,399.1605821,400.2609863,3535490,0,0,INFY
2016-10-21 00:00:00,403.9098149,406.2513211,399.031677,405.1976624,3863620,5.5,0,INFY
2016-10-24 00:00:00,404.8854945,406.9147811,400.2024816,400.8268738,2902974,0,0,INFY
2016-10-25 00:00:00,404.4952506,405.4318628,396.1829073,396.9634094,5636014,0,0,INFY
2016-10-26 00:00:00,396.8853619,397.997568,393.8804237,395.7926636,2775216,0,0,INFY
2016-10-27 00:00:00,397.2366301,397.2561379,390.6803922,391.6170044,7227790,0,0,INFY
2016-10-28 00:00:00,392.2803897,394.1535902,387.577869,389.2754517,5840706,0,0,INFY
2016-11-01 00:00:00,392.9047885,392.9047885,384.9436806,386.1339417,6332798,0,0,INFY
2016-11-02 00:00:00,384.3192766,385.3729593,382.4460761,382.855835,5377194,0,0,INFY
2016-11-03 00:00:00,382.8558095,383.2265528,376.6313001,377.3142395,5225108,0,0,INFY
2016-11-04 00:00:00,377.3727726,382.1338403,375.0312663,378.9337769,6005548,0,0,INFY
2016-11-07 00:00:00,384.3972918,384.7875429,380.4947812,381.6460266,4537672,0,0,INFY
2016-11-08 00:00:00,385.138792,385.4704959,378.7776805,383.4606934,5261108,0,0,INFY
2016-11-09 00:00:00,362.9334402,380.3386258,351.6161609,373.9775391,12764158,0,0,INFY
2016-11-10 00:00:00,375.6166579,375.6166579,364.8847534,366.6018677,7287330,0,0,INFY
2016-11-11 00:00:00,366.83597,368.7872252,358.5236278,359.6358337,7096782,0,0,INFY
2016-11-15 00:00:00,360.5919691,366.816478,354.5625856,360.4163513,9235850,0,0,INFY
2016-11-16 00:00:00,362.9335095,373.4117416,362.3676407,367.1872559,12222616,0,0,INFY
2016-11-17 00:00:00,364.5920296,370.3482324,361.5285685,362.8554077,5706730,0,0,INFY
2016-11-18 00:00:00,362.9335168,364.2018328,358.0553781,359.0310059,6040228,0,0,INFY
2016-11-21 00:00:00,361.7237562,361.7237562,353.938242,355.5577698,7940568,0,0,INFY
2016-11-22 00:00:00,357.8212609,362.4067116,355.7724425,356.7675781,5483126,0,0,INFY
2016-11-23 00:00:00,359.8504644,360.1626843,356.0845563,359.1285095,8251786,0,0,INFY
2016-11-24 00:00:00,362.2310804,366.797023,360.3188404,363.0505981,16780644,0,0,INFY
2016-11-25 00:00:00,363.10912,384.3973115,363.10912,381.4704285,12631380,0,0,INFY
2016-11-28 00:00:00,382.1728625,383.7924139,378.7776735,382.3484802,7365712,0,0,INFY
2016-11-29 00:00:00,381.9777892,384.2802804,377.4118464,379.5582275,6125506,0,0,INFY
2016-11-30 00:00:00,379.7143066,381.275311,375.0508014,380.7094421,8500918,0,0,INFY
2016-12-01 00:00:00,380.8850834,383.8314745,377.3728234,380.7289734,4611590,0,0,INFY
2016-12-02 00:00:00,376.5142568,378.3874574,375.070323,376.3971863,4453228,0,0,INFY
2016-12-05 00:00:00,376.9435096,377.9971684,373.8605167,375.2849426,3659576,0,0,INFY
2016-12-06 00:00:00,375.3434885,382.2509374,375.2849651,377.1776733,3562110,0,0,INFY
2016-12-07 00:00:00,377.763003,379.7142582,374.7190497,377.1386108,3385980,0,0,INFY
2016-12-08 00:00:00,378.5630921,384.8266178,378.5630921,384.2607727,5941662,0,0,INFY
2016-12-09 00:00:00,384.3973877,393.4317115,383.0315087,386.0949707,8648384,0,0,INFY
2016-12-12 00:00:00,383.538769,383.538769,376.6703593,381.4118958,5345020,0,0,INFY
2016-12-13 00:00:00,382.6411954,387.4607868,378.9728256,386.4266357,4854282,0,0,INFY
2016-12-14 00:00:00,386.7388066,392.1828137,384.0460647,390.1535034,5382614,0,0,INFY
2016-12-15 00:00:00,389.2364426,397.6463487,385.9583239,387.2656555,7966416,0,0,INFY
2016-12-16 00:00:00,391.734072,394.0365631,389.3730575,392.2609253,6436742,0,0,INFY
2016-12-19 00:00:00,392.6316104,393.4706598,387.9485973,392.0657654,4124134,0,0,INFY
2016-12-20 00:00:00,391.031557,397.6658249,390.7583765,394.9926147,7636498,0,0,INFY
2016-12-21 00:00:00,396.4951208,398.8366274,389.5681637,390.8559875,7343976,0,0,INFY
2016-12-22 00:00:00,391.2267384,392.9828684,378.3484518,384.2802734,7060054,0,0,INFY
2016-12-23 00:00:00,384.3583267,392.8267567,379.9484701,385.7437134,7306036,0,0,INFY
2016-12-26 00:00:00,385.5680441,387.9095505,380.533796,383.5192261,3213828,0,0,INFY
2016-12-27 00:00:00,383.5192365,390.992554,382.4460461,389.8413086,4912816,0,0,INFY
2016-12-28 00:00:00,391.4023019,394.0755121,388.2998012,389.6656799,5476816,0,0,INFY
2016-12-29 00:00:00,391.7145274,393.3730945,385.62662,387.2656555,6240124,0,0,INFY
2016-12-30 00:00:00,389.4706321,394.934148,387.4218136,394.3877869,7267768,0,0,INFY
2017-01-02 00:00:00,394.5829006,395.3048795,389.9974499,390.6803894,2335222,0,0,INFY
2017-01-03 00:00:00,391.8511483,392.1633682,383.2266079,387.8510742,6778482,0,0,INFY
2017-01-04 00:00:00,388.3193032,391.8901099,387.2266051,389.3729858,7073586,0,0,INFY
2017-01-05 00:00:00,390.8755067,393.9585001,385.8607895,388.7486572,8207074,0,0,INFY
2017-01-06 00:00:00,388.2607965,389.8022692,377.7825411,379.4216003,14393448,0,0,INFY
2017-01-09 00:00:00,379.4216013,381.2557861,376.5922811,378.6801147,10545692,0,0,INFY
2017-01-10 00:00:00,381.2753336,382.8363381,377.7435659,378.7582092,11939854,0,0,INFY
2017-01-11 00:00:00,380.1826473,381.8412146,376.1825733,378.1923523,12241574,0,0,INFY
2017-01-12 00:00:00,381.4899498,391.9682059,381.4899498,390.2705994,11855740,0,0,INFY
2017-01-13 00:00:00,401.9586206,405.8611314,375.6947271,380.8070068,31276246,0,0,INFY
2017-01-16 00:00:00,376.5922582,376.7678759,371.6946123,372.9434204,12351372,0,0,INFY
2017-01-17 00:00:00,373.177529,376.2019744,371.6750722,372.8458252,5560094,0,0,INFY
2017-01-18 00:00:00,373.8995791,375.0313168,370.6604996,371.0507507,5952962,0,0,INFY
2017-01-19 00:00:00,371.1287934,374.4849433,369.9970557,373.8995667,8876480,0,0,INFY
2017-01-20 00:00:00,370.7385228,371.9678232,369.1775185,370.2312012,9124742,0,0,INFY
2017-01-23 00:00:00,368.7872678,373.8605318,366.8360124,371.7922058,7948580,0,0,INFY
2017-01-24 00:00:00,370.7384834,370.7384834,366.8749887,369.0018616,6826010,0,0,INFY
2017-01-25 00:00:00,369.2165406,369.4897211,364.8067081,365.5091553,9978090,0,0,INFY
2017-01-27 00:00:00,364.4360064,369.7824517,351.6748136,367.6751099,10635138,0,0,INFY
2017-01-30 00:00:00,365.8604577,371.3239738,362.4847756,370.4849243,11369208,0,0,INFY
2017-01-31 00:00:00,367.4213326,367.4213326,352.9234978,362.387085,24068534,0,0,INFY
2017-02-01 00:00:00,359.4602781,360.2798197,353.2357921,357.7626953,11531782,0,0,INFY
2017-02-02 00:00:00,357.8602675,368.7872985,355.1675253,365.2360229,11828268,0,0,INFY
2017-02-03 00:00:00,364.4164532,367.1872501,359.4407519,365.3140259,8423958,0,0,INFY
2017-02-06 00:00:00,365.7628019,368.2994338,363.1481151,364.9822998,6727934,0,0,INFY
2017-02-07 00:00:00,364.1042885,370.6605025,362.3676663,367.7141113,9268002,0,0,INFY
2017-02-08 00:00:00,365.2750283,368.4360526,363.8896416,365.4701538,6319962,0,0,INFY
2017-02-09 00:00:00,365.665261,370.7385251,365.4896433,369.1775208,11907266,0,0,INFY
2017-02-10 00:00:00,369.2751548,379.324122,368.1239091,377.880188,12252452,0,0,INFY
2017-02-13 00:00:00,379.6557889,384.8266162,375.7532778,384.1436768,13724268,0,0,INFY
2017-02-14 00:00:00,382.446081,385.958341,379.4606506,385.4510193,9338818,0,0,INFY
2017-02-15 00:00:00,386.0364275,389.7828289,378.0752948,383.1485596,7259486,0,0,INFY
