Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2016-07-27 00:00:00,910.2523505,920.915591,904.7497563,913.5881958,2467012,0,0,LT
2016-07-28 00:00:00,914.6431784,916.1257183,890.3515129,899.3895874,2811580,0,0,LT
2016-07-29 00:00:00,906.6600015,908.6273244,883.8509796,888.8973999,4228011,0,0,LT
2016-08-01 00:00:00,889.0115909,904.379201,849.6374086,851.7472534,9155449,0,0,LT
2016-08-02 00:00:00,853.0586322,863.2086894,849.779848,857.2498169,2410914,0,0,LT
2016-08-03 00:00:00,859.901291,865.1188932,838.5178035,843.1366577,2619658,0,0,LT
2016-08-04 00:00:00,853.058655,853.058655,832.7585922,837.7481079,2254336,0,0,LT
2016-08-05 00:00:00,844.1346724,864.8909099,842.7946021,862.2963867,2805628,0,0,LT
2016-08-08 00:00:00,866.7440821,869.3956661,853.6859014,859.416687,1403923,0,0,LT
2016-08-09 00:00:00,860.9848901,861.0419511,848.1547951,855.8814087,1865400,0,0,LT
2016-08-10 00:00:00,856.1094059,857.6205023,841.8537288,845.7597656,1683261,0,0,LT
2016-08-11 00:00:00,841.1123723,843.3647908,834.1556385,840.9128418,2240371,0,0,LT
2016-08-12 00:00:00,843.3647433,858.5897759,843.0796475,850.7206421,1659132,0,0,LT
2016-08-16 00:00:00,851.889525,862.552763,839.3730343,858.9603271,2610843,0,0,LT
2016-08-17 00:00:00,857.4779634,863.4653407,850.2075766,856.7651978,1384653,0,0,LT
2016-08-18 00:00:00,860.6614165,865.1061715,854.3118193,855.5239868,1780732,12.166667,0,LT
2016-08-19 00:00:00,858.9298125,864.1249525,854.1098911,862.5952759,1392250,0,0,LT
2016-08-22 00:00:00,862.9703779,868.1655172,853.7345571,861.6138306,1837995,0,0,LT
2016-08-23 00:00:00,861.6139773,862.797343,844.6143524,852.6668091,1273489,0,0,LT
2016-08-24 00:00:00,851.42561,859.1894643,845.6821229,850.5597534,1230627,0,0,LT
2016-08-25 00:00:00,852.0606333,856.2167345,837.2833609,839.678894,2616154,0,0,LT
2016-08-26 00:00:00,839.880943,842.7382593,819.9085305,823.8337402,2788650,0,0,LT
2016-08-29 00:00:00,826.6044349,844.9316973,819.2157991,842.4784546,2094229,0,0,LT
2016-08-30 00:00:00,847.3850556,853.0419786,841.5260958,851.8009033,2598309,0,0,LT
2016-08-31 00:00:00,851.4256935,876.2180804,848.7127042,873.3319092,4152240,0,0,LT
2016-09-01 00:00:00,873.3607952,875.9872201,867.0399991,869.9550781,1905766,0,0,LT
2016-09-02 00:00:00,869.9550331,873.0720958,858.2371136,868.7716675,1755505,0,0,LT
2016-09-06 00:00:00,872.8989762,879.8546843,867.6749286,875.3233643,1960860,0,0,LT
2016-09-07 00:00:00,878.9599504,889.7831054,871.6290239,876.3912354,2648263,0,0,LT
2016-09-08 00:00:00,880.6050835,892.380713,878.0652232,888.6575928,1692184,0,0,LT
2016-09-09 00:00:00,888.9460458,889.5810637,871.6289672,876.0736694,2262933,0,0,LT
2016-09-12 00:00:00,858.9297465,861.0078235,842.7093627,844.6142578,1953571,0,0,LT
2016-09-14 00:00:00,844.614314,855.4663771,840.5159223,851.598877,1718754,0,0,LT
2016-09-15 00:00:00,851.4833833,852.6089863,841.1219592,848.6837769,1126282,0,0,LT
2016-09-16 00:00:00,852.6378637,865.279349,847.6736157,850.3866577,2112271,0,0,LT
2016-09-19 00:00:00,852.0030974,860.08441,845.0762429,854.1965942,942540,0,0,LT
2016-09-20 00:00:00,853.1574339,856.8228974,847.7025474,851.9741211,1097205,0,0,LT
2016-09-21 00:00:00,854.3118837,858.8720583,846.4037019,849.751709,1337071,0,0,LT
2016-09-22 00:00:00,860.0842792,868.1656434,852.5802233,865.8278198,1952950,0,0,LT
2016-09-23 00:00:00,868.7428235,875.9583308,860.4306208,864.124939,3121780,0,0,LT
2016-09-26 00:00:00,861.2386563,872.7545377,843.6906339,846.057312,2122144,0,0,LT
2016-09-27 00:00:00,848.5682891,852.1760424,826.28691,829.1442261,2819209,0,0,LT
2016-09-28 00:00:00,832.3768501,846.8078121,830.3276807,840.4004517,2393218,0,0,LT
2016-09-29 00:00:00,843.6906805,847.9622009,819.937334,829.8369751,3040345,0,0,LT
2016-09-30 00:00:00,828.3361428,831.5397699,814.7710388,827.2682495,3497865,0,0,LT
2016-10-03 00:00:00,830.0967937,851.2814271,828.4516449,848.9436035,2181718,0,0,LT
2016-10-04 00:00:00,852.4646655,854.0520516,833.1560742,836.5040283,2289637,0,0,LT
2016-10-05 00:00:00,842.767184,843.8639324,831.8862654,839.2749023,2059848,0,0,LT
2016-10-06 00:00:00,845.0761488,847.0676086,834.6858683,839.5924072,1627375,0,0,LT
2016-10-07 00:00:00,838.726409,842.709328,831.7995565,841.0064697,1098751,0,0,LT
2016-10-10 00:00:00,843.3154937,845.8842088,835.2918926,836.994751,875911,0,0,LT
2016-10-13 00:00:00,830.5873073,835.5515549,826.2003149,830.2987061,2659995,0,0,LT
2016-10-14 00:00:00,833.5314003,852.8111393,830.4142845,851.3391724,2632323,0,0,LT
2016-10-17 00:00:00,851.3680282,852.5802487,831.7996879,835.8114624,2140920,0,0,LT
2016-10-18 00:00:00,841.4395151,861.1810369,837.6008697,859.0741577,1983013,0,0,LT
2016-10-19 00:00:00,859.0740666,866.4338477,852.0317417,860.6903076,2146896,0,0,LT
2016-10-20 00:00:00,863.5476008,870.1858521,855.7837465,867.963501,1502340,0,0,LT
2016-10-21 00:00:00,868.165443,873.9955468,861.8735562,872.1195068,1670799,0,0,LT
2016-10-24 00:00:00,875.4675353,877.4012852,858.2370217,861.6138306,1517035,0,0,LT
2016-10-25 00:00:00,862.970477,865.4814296,853.5614732,856.6785889,838206,0,0,LT
2016-10-26 00:00:00,854.1386438,859.506965,848.856887,855.6394653,867619,0,0,LT
2016-10-27 00:00:00,854.1675921,855.9858699,841.0931777,851.598877,2440678,0,0,LT
2016-10-28 00:00:00,849.1168506,857.1404527,844.4989128,854.7160645,1212981,0,0,LT
2016-11-01 00:00:00,854.8891116,854.9179664,842.7671186,844.5854492,947158,0,0,LT
2016-11-02 00:00:00,835.7249381,839.8810399,829.2021577,836.2155762,1493443,0,0,LT
2016-11-03 00:00:00,832.4634158,846.6057227,832.3767984,833.6467285,1411942,0,0,LT
2016-11-04 00:00:00,823.6605253,827.9898083,806.3433931,819.5621338,18639006,0,0,LT
2016-11-07 00:00:00,822.5638132,826.4313132,803.7170037,806.9783936,2158653,0,0,LT
2016-11-08 00:00:00,811.3076065,811.5962077,798.8970133,806.5165405,1881726,0,0,LT
2016-11-09 00:00:00,761.9538326,813.3857374,747.5806337,802.6202393,4757398,0,0,LT
2016-11-10 00:00:00,808.4503252,823.7182352,808.4503252,815.1174316,2766432,0,0,LT
2016-11-11 00:00:00,806.3433713,813.3279337,800.0514836,801.6677246,2518285,0,0,LT
2016-11-15 00:00:00,796.0107267,812.4620002,786.9192334,790.9887695,3958053,0,0,LT
2016-11-16 00:00:00,800.8018123,801.3790676,779.8481267,794.0192871,3299710,0,0,LT
2016-11-17 00:00:00,795.5490455,798.8970526,785.0433468,791.3929443,1377642,0,0,LT
2016-11-18 00:00:00,791.9701509,797.9445294,785.6205008,791.0754395,1654947,0,0,LT
2016-11-21 00:00:00,795.8376837,795.8376837,773.4985413,778.0587158,1962840,0,0,LT
2016-11-22 00:00:00,784.0331789,785.0433625,753.0066672,767.4664307,3084870,0,0,LT
2016-11-23 00:00:00,783.3117194,799.4743427,778.1165792,783.4559937,7493139,0,0,LT
2016-11-24 00:00:00,781.5222739,788.4491278,773.4986716,779.0690308,4315369,0,0,LT
2016-11-25 00:00:00,783.7733812,793.8172963,771.4204976,791.2197266,3065824,0,0,LT
2016-11-28 00:00:00,791.0754237,792.0855545,779.2708882,783.2827148,1777818,0,0,LT
2016-11-29 00:00:00,783.3116665,790.6425932,778.722584,780.6852417,1741327,0,0,LT
2016-11-30 00:00:00,787.9294634,803.0819531,779.2708979,798.175415,4335631,0,0,LT
2016-12-01 00:00:00,800.282417,809.5759483,792.4319976,801.40802,2151997,0,0,LT
2016-12-02 00:00:00,795.4337152,796.3572816,784.4661792,786.1113281,1217827,0,0,LT
2016-12-05 00:00:00,785.1588074,787.8140871,778.7514999,782.8209839,1062822,0,0,LT
2016-12-06 00:00:00,783.9753862,793.1245896,783.7733495,786.2843018,1771909,0,0,LT
2016-12-07 00:00:00,789.6613225,793.7597145,779.2710419,781.4645386,1557765,0,0,LT
2016-12-08 00:00:00,788.0162591,794.1350193,786.0825087,789.0552979,1388842,0,0,LT
2016-12-09 00:00:00,792.4897092,792.7206008,783.3116501,786.3132935,1211254,0,0,LT
2016-12-12 00:00:00,785.0433186,793.6441219,782.7920598,787.9006348,1636279,0,0,LT
2016-12-13 00:00:00,788.5068653,795.9532119,788.0450821,794.1060791,2168125,0,0,LT
2016-12-14 00:00:00,797.6849292,797.6849292,783.3694385,785.0145874,1360938,0,0,LT
2016-12-15 00:00:00,779.1265236,789.1416359,778.6935953,783.2249146,900523,0,0,LT
2016-12-16 00:00:00,782.9075508,787.6409073,780.4542552,785.3896484,1577425,0,0,LT
2016-12-19 00:00:00,783.6002047,784.4660613,774.3932384,776.355896,1148169,0,0,LT
2016-12-20 00:00:00,776.3847437,785.7359841,775.8940529,782.4457397,1177779,0,0,LT
2016-12-21 00:00:00,784.0044407,785.3609355,773.4986873,774.6531982,950224,0,0,LT
2016-12-22 00:00:00,773.9315982,775.8076388,757.3649008,758.8657227,1357563,0,0,LT
2016-12-23 00:00:00,759.5006058,774.6530971,751.8521702,772.0266724,2136648,0,0,LT
2016-12-26 00:00:00,770.9588233,776.384855,761.0014713,772.1132813,1198728,0,0,LT
2016-12-27 00:00:00,773.4986095,784.7547462,767.2067212,782.50354,1222356,0,0,LT
2016-12-28 00:00:00,783.3116019,786.9193024,776.9619518,779.2420654,1294264,0,0,LT
2016-12-29 00:00:00,774.3932989,781.5799513,767.9571365,773.0368042,2010627,0,0,LT
2016-12-30 00:00:00,776.3847866,782.4457829,775.8075312,778.7514648,1280979,0,0,LT
2017-01-02 00:00:00,782.7632168,790.2384701,778.7802976,784.812439,1476811,0,0,LT
2017-01-03 00:00:00,785.0433616,793.7019279,780.5408966,789.1994629,1363398,0,0,LT
2017-01-04 00:00:00,793.7019829,797.3674464,791.1044129,794.6255493,2144739,0,0,LT
2017-01-05 00:00:00,797.8869211,805.2467028,795.4336782,803.6881714,2781498,0,0,LT
2017-01-06 00:00:00,805.2466981,810.2686562,800.9751244,802.9088745,1462912,0,0,LT
2017-01-09 00:00:00,803.5149523,806.949524,794.6832041,796.9633179,819484,0,0,LT
2017-01-10 00:00:00,796.7324631,805.2467028,795.1738789,800.9174194,1359729,0,0,LT
2017-01-11 00:00:00,806.9783712,818.436544,805.2466579,815.2617188,1514451,0,0,LT
2017-01-12 00:00:00,816.7337196,839.4768843,816.2142267,836.6195679,2707455,0,0,LT
2017-01-13 00:00:00,842.7670599,842.7670599,826.7198582,830.5007935,1400770,0,0,LT
2017-01-16 00:00:00,828.3362108,836.9947772,826.7776265,832.838623,1052802,0,0,LT
2017-01-17 00:00:00,831.2224043,842.7382874,831.2224043,834.5415039,1423840,0,0,LT
2017-01-18 00:00:00,834.6858843,847.9623365,834.6858843,838.4090576,1538178,0,0,LT
2017-01-19 00:00:00,838.7265295,844.4988722,834.1374468,836.6773071,1019914,0,0,LT
2017-01-20 00:00:00,836.6772783,839.2459934,814.4825141,816.6471558,2177485,0,0,LT
2017-01-23 00:00:00,815.0596322,815.6368875,797.6847911,804.4096069,3534069,0,0,LT
2017-01-24 00:00:00,807.1226852,821.9865217,806.9783581,819.5621338,1879687,0,0,LT
2017-01-25 00:00:00,822.4482967,839.3036456,819.9084895,836.8504028,2294773,0,0,LT
2017-01-27 00:00:00,837.6008352,848.6838426,827.3837373,831.1646729,1871125,0,0,LT
2017-01-30 00:00:00,832.9540953,846.8078016,830.0679241,832.838623,2601585,0,0,LT
2017-01-31 00:00:00,831.2223855,839.880952,823.7182769,834.8301392,1894153,0,0,LT
2017-02-01 00:00:00,835.8113494,862.8837951,834.8589283,860.2285156,3577633,0,0,LT
2017-02-02 00:00:00,861.0077092,862.3930584,848.7125366,852.2913818,2257914,0,0,LT
2017-02-03 00:00:00,852.2916233,858.9298759,841.0354858,854.7160645,1650459,0,0,LT
2017-02-06 00:00:00,857.1981069,865.8566736,853.9655718,856.5054321,1526715,0,0,LT
2017-02-07 00:00:00,854.4272253,868.6272937,849.7804865,866.0297241,2499546,0,0,LT
2017-02-08 00:00:00,868.6273562,872.206202,859.6512813,869.8106689,1689792,0,0,LT
2017-02-09 00:00:00,870.474487,872.1196357,852.2337887,860.4882813,1529256,0,0,LT
2017-02-10 00:00:00,863.1147388,870.5611375,861.3830255,866.9822388,1300986,0,0,LT
2017-02-13 00:00:00,869.060353,871.0518128,855.2066463,865.9432373,930046,0,0,LT
2017-02-14 00:00:00,868.7428894,869.8685454,857.7754062,861.585144,926545,0,0,LT
2017-02-15 00:00:00,861.6428161,869.1468717,852.0894856,854.3118896,1952469,0,0,LT
2017-02-16 00:00:00,856.5630506,857.1980156,843.3731652,848.6837769,2071947,0,0,LT
2017-02-17 00:00:00,849.1456353,857.1980917,845.6533539,853.1574097,1028691,0,0,LT
2017-02-20 00:00:00,855.9569721,861.2387291,851.4545071,855.8415527,1105371,0,0,LT
2017-02-21 00:00:00,852.0029856,860.1420597,852.0029856,856.2167969,970615,0,0,LT
2017-02-22 00:00:00,856.0435507,859.3626499,850.1556837,852.5512695,1291317,0,0,LT
2017-02-23 00:00:00,854.3118448,869.3200079,847.5004115,858.121582,2175397,0,0,LT
